experiment_id,timestamp_x,run_time,config_id,experiment_tags,simulation_type,num_of_agents,num_iterations,mio,mio_sigma,num_of_repetitions,switch_agent_rate,switch_agent_sigma,radical_exposure_eta,truncate_at,epsilon,mark_stubborn_at,display_name,status,timestamp_y,audit_every_x_iterations
e893b833-4ba1-4ec6-b36b-7351252c77cb,1682441400,43,be77d3e0-ad5a-43d1-bbc7-3d262b6c6395,[],REPULSIVE,100,10000,0.2,NULL,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1682441388888,250.0
877401a0-dad3-433e-934f-a97a5a99bffd,1682441400,50,aceb51cb-c026-4e74-8ce3-722b3b672b34,[],REPULSIVE,100,10000,0.2,NULL,40,8.827586,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1682441388888,250.0
729b2f66-0a92-4f90-8c64-b15a1395c6a9,1682441400,50,fd6fdbd0-f381-41f7-b54c-4947fdeef012,[],REPULSIVE,100,10000,0.2,NULL,40,15.655172,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1682441388888,250.0
6cff2e22-c993-40ce-a0e2-81dceef2028d,1682441400,51,dbe9ef97-cd69-4bd1-b586-7eea6c5f4bee,[],REPULSIVE,100,10000,0.2,NULL,40,22.482759,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1682441388888,250.0
51865d47-5dab-4f8b-baba-de4e9bfecba1,1682441400,51,1d3cf3ae-6398-4ca8-b7ad-9b7605d1be60,[],REPULSIVE,100,10000,0.2,NULL,40,29.310345,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1682441388888,250.0
567d99fd-bd2a-4db7-9812-a543b9b217ee,1682441400,51,4b4a2ca0-6afa-4950-b9e2-a7f8c2f5bcfb,[],REPULSIVE,100,10000,0.2,NULL,40,56.62069,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1682441388888,250.0
aa9705a1-3c6d-46d2-b0b1-2f4c7bcad5c3,1682441400,51,16e3708f-aee2-4ce4-91e2-0d00ec6456b6,[],REPULSIVE,100,10000,0.2,NULL,40,63.448276,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1682441388888,250.0
967b618f-2056-4c6a-9921-5a165019804c,1682441400,51,55bb97d2-6fae-4317-8b9a-31ddd6e611f1,[],REPULSIVE,100,10000,0.2,NULL,40,36.137931,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1682441388888,250.0
43248a39-f9b9-4e29-a5f5-0a37d795f560,1682441400,51,8bade5b3-11fa-407b-b01d-6ffe25f0c280,[],REPULSIVE,100,10000,0.2,NULL,40,70.275862,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1682441388888,250.0
8551692f-52bf-4d1d-b747-f374be9f7b29,1682441400,51,62ebaed9-caf9-4df2-a514-b289b46b1447,[],REPULSIVE,100,10000,0.2,NULL,40,42.965517,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1682441388888,250.0
