experiment_id,timestamp_x,run_time,config_id,experiment_tags,simulation_type,num_of_agents,num_iterations,mio,mio_sigma,num_of_repetitions,switch_agent_rate,switch_agent_sigma,radical_exposure_eta,truncate_at,epsilon,mark_stubborn_at,display_name,status,timestamp_y,audit_every_x_iterations
feec6859-f7f0-4615-adf8-77e166c87017,1680971914,37,b9fc53e3-6ac7-4fc4-9fd4-1025aaa31ed7,[],REPULSIVE,100,10000,0.2,NULL,40,NULL,NULL,3.793103,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1680971902512,250.0
4de953cf-0a67-42e0-9999-2d1c46ca5e3b,1680971913,37,8fb8f047-a798-4583-85eb-167f7a30eda5,[],REPULSIVE,100,10000,0.2,NULL,40,NULL,NULL,3.448276,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1680971902512,250.0
dd90ebfa-3608-4b30-8cce-a1a508741601,1680971913,38,543ba8ba-0286-45d9-bf1e-9cf811f58424,[],REPULSIVE,100,10000,0.2,NULL,40,NULL,NULL,2.413793,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1680971902512,250.0
3b7151eb-98eb-4762-a647-e3e097713762,1680971913,38,e9bcdca1-d992-488f-9ac9-a95686e6ff1d,[],REPULSIVE,100,10000,0.2,NULL,40,NULL,NULL,3.103448,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1680971902512,250.0
fff42619-d7b4-4f44-80f7-9990aa70f6ff,1680971913,39,09cccb5e-1548-4fac-8261-2dcb432c93ac,[],REPULSIVE,100,10000,0.2,NULL,40,NULL,NULL,2.758621,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1680971902512,250.0
6497fcf7-3308-4bfc-b156-e12490a42142,1680971913,40,4e6f46a2-4957-4598-bc6c-aa0df2130189,[],REPULSIVE,100,10000,0.2,NULL,40,NULL,NULL,2.068966,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1680971902512,250.0
ba619b1d-fbd8-4dd8-be2b-579192ec954d,1680971913,46,3db38a35-6627-4646-bd32-1152e356eff9,[],REPULSIVE,100,10000,0.2,NULL,40,NULL,NULL,1.724138,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1680971902512,250.0
7775f732-227d-49c9-b21f-85fd21dd2fa5,1680971913,49,c69dbe3b-f731-4d36-a3ad-a3c9e27922e1,[],REPULSIVE,100,10000,0.2,NULL,40,NULL,NULL,1.37931,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1680971902512,250.0
1096a151-ea1b-4571-9ff5-d86ae723c061,1680971913,53,386cf6a0-008d-4a83-b931-529944df74d0,[],REPULSIVE,100,10000,0.2,NULL,40,NULL,NULL,1.034483,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1680971902512,250.0
e3fa72f5-6550-4ef4-8e37-4fd3be14fc96,1680971913,57,12ca8178-ee29-4596-85d2-918b65b61ee0,[],REPULSIVE,100,10000,0.2,NULL,40,NULL,NULL,0.689655,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1680971902512,250.0
67ff2b34-1ada-45fb-bdc1-58055864bdd7,1680971913,61,827bc68e-0b32-4375-8bd5-afd8ac50772d,[],REPULSIVE,100,10000,0.2,NULL,40,NULL,NULL,0.344828,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1680971902512,250.0
5681f1c1-d252-4955-9e53-7dfb5f5c4552,1680971913,65,5832a90d-540e-4d30-815f-819049211f4f,[],REPULSIVE,100,10000,0.2,NULL,40,NULL,NULL,0.0,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1680971902512,250.0
adacacc4-9cf5-4af6-97fe-1b57b274992a,1680971955,42,4f58388e-8e06-41e0-afbe-32f7c08b5fef,[],REPULSIVE,100,10000,0.2,NULL,40,NULL,NULL,4.137931,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1680971902512,250.0
