config_id,simulation_type,num_of_agents,num_iterations,mio,mio_sigma,num_of_repetitions,switch_agent_rate,switch_agent_sigma,radical_exposure_eta,truncate_at,epsilon,mark_stubborn_at,display_name,status,timestamp,audit_every_x_iterations
fc3a9dd8-b52b-4098-85a7-0254891e77a2,REPULSIVE,100,10000,0.2,NULL,40,10,0.05,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1680972423300,250.0
a6ab1bbe-06b0-43d8-9bf3-feb23d885b7a,REPULSIVE,100,10000,0.2,NULL,40,10,0.117241,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1680972423300,250.0
d1a3cd45-8c8d-4e80-9a38-eb22153f2b68,REPULSIVE,100,10000,0.2,NULL,40,10,0.184483,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1680972423300,250.0
b4077401-8c0d-4ef1-bd14-eba930947fa9,REPULSIVE,100,10000,0.2,NULL,40,10,0.251724,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1680972423300,250.0
7d84b5a8-0733-42e5-93ee-d70b24dfdde1,REPULSIVE,100,10000,0.2,NULL,40,10,0.318966,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1680972423300,250.0
aa0cdcae-dedd-40c7-ad91-c9253943ce75,REPULSIVE,100,10000,0.2,NULL,40,10,0.386207,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1680972423300,250.0
93bc3d90-bf5f-43dc-855e-bf2e621bfd48,REPULSIVE,100,10000,0.2,NULL,40,10,0.453448,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1680972423300,250.0
2b025f8a-9c12-43f8-84e8-f71203e5d8a6,REPULSIVE,100,10000,0.2,NULL,40,10,0.52069,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1680972423300,250.0
3c4400a5-c0fb-4536-818b-52e595c3f394,REPULSIVE,100,10000,0.2,NULL,40,10,0.587931,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1680972423300,250.0
aebff6bd-c7bd-435c-9163-e66367c03d66,REPULSIVE,100,10000,0.2,NULL,40,10,0.655172,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1680972423300,250.0
5c571656-1fff-4821-a21d-4cd2734cb897,REPULSIVE,100,10000,0.2,NULL,40,10,0.722414,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1680972423300,250.0
d4f7918b-e10d-412f-9340-96667eaaa629,REPULSIVE,100,10000,0.2,NULL,40,10,0.789655,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1680972423300,250.0
bb7a66be-50c9-4761-94be-d1ce36c2dc7a,REPULSIVE,100,10000,0.2,NULL,40,10,0.856897,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1680972423300,250.0
4d933096-71dc-403a-bb3d-7ce2951ab194,REPULSIVE,100,10000,0.2,NULL,40,10,0.924138,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1680972423300,250.0
21774c14-9802-4dc2-a1b7-535de80574c6,REPULSIVE,100,10000,0.2,NULL,40,10,0.991379,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1680972423300,250.0
93485cda-95a1-4f66-990a-c1ed16b17caf,REPULSIVE,100,10000,0.2,NULL,40,10,1.058621,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1680972423300,250.0
dabae1b5-3839-4bc9-b784-7110333d9917,REPULSIVE,100,10000,0.2,NULL,40,10,1.125862,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1680972423300,250.0
7dc8c9bf-f8a1-42f1-8bec-70bada1645c0,REPULSIVE,100,10000,0.2,NULL,40,10,1.193103,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1680972423300,250.0
ddfa5205-42ed-47c7-8dc3-f3a005e8653f,REPULSIVE,100,10000,0.2,NULL,40,10,1.260345,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1680972423300,250.0
3f4df404-6b57-4c40-9fd2-ec56b797f745,REPULSIVE,100,10000,0.2,NULL,40,10,1.327586,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1680972423300,250.0
3008eb1b-ed11-45f0-b800-952e2d9afa4c,REPULSIVE,100,10000,0.2,NULL,40,10,1.394828,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1680972423300,250.0
c2aa56eb-9555-46bf-a9a0-cf6127b8dd42,REPULSIVE,100,10000,0.2,NULL,40,10,1.462069,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1680972423300,250.0
