config_id,simulation_type,num_of_agents,num_iterations,mio,mio_sigma,num_of_repetitions,switch_agent_rate,switch_agent_sigma,radical_exposure_eta,truncate_at,epsilon,mark_stubborn_at,display_name,status,timestamp,audit_every_x_iterations
3765eabd-e651-4941-9537-417e73f56e69,REPULSIVE,100,10000,0.2,NULL,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1680972178425,250.0
47c06f43-ae38-447b-aa7c-f145f92ec3f4,REPULSIVE,100,10000,0.2,NULL,40,8.827586,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1680972178425,250.0
95f27d4c-05d8-4d30-9bd2-a56c8d6bce35,REPULSIVE,100,10000,0.2,NULL,40,15.655172,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1680972178425,250.0
1b75356f-568e-4c88-b02c-c7d267d05f16,REPULSIVE,100,10000,0.2,NULL,40,22.482759,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1680972178425,250.0
36648c42-6479-4879-8e0f-c14214662e49,REPULSIVE,100,10000,0.2,NULL,40,29.310345,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1680972178425,250.0
f1f4ac8d-4af4-44cf-819d-53c0689989fa,REPULSIVE,100,10000,0.2,NULL,40,36.137931,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1680972178425,250.0
14b7b14a-4d89-47a3-b572-bac6987580d3,REPULSIVE,100,10000,0.2,NULL,40,42.965517,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1680972178425,250.0
1de3defb-6763-4092-833b-912952601890,REPULSIVE,100,10000,0.2,NULL,40,49.793103,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1680972178425,250.0
cff07c62-0770-4249-8493-eeba6647d2f6,REPULSIVE,100,10000,0.2,NULL,40,56.62069,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1680972178425,250.0
050b4439-1a82-4b73-b997-9797efe44389,REPULSIVE,100,10000,0.2,NULL,40,63.448276,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1680972178425,250.0
b6602081-b4c4-4ae8-97b4-400e6cee4c25,REPULSIVE,100,10000,0.2,NULL,40,70.275862,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1680972178425,250.0
8ad45fc5-bdf1-4514-aa86-b74e6d28a055,REPULSIVE,100,10000,0.2,NULL,40,77.103448,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1680972178425,250.0
24635338-1cb3-4d90-a66b-40147138f0bc,REPULSIVE,100,10000,0.2,NULL,40,83.931034,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1680972178425,250.0
8233d9d0-31cf-4f60-b43e-a07411a65382,REPULSIVE,100,10000,0.2,NULL,40,90.758621,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1680972178425,250.0
32a8a684-6d42-4990-b17b-2a6f17bbc61b,REPULSIVE,100,10000,0.2,NULL,40,97.586207,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1680972178425,250.0
36e6ca1e-237a-4394-92a0-817740ae6f25,REPULSIVE,100,10000,0.2,NULL,40,104.413793,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1680972178425,250.0
cf5f7f78-61eb-4f49-bae1-183b0349c550,REPULSIVE,100,10000,0.2,NULL,40,111.241379,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1680972178425,250.0
