config_id,simulation_type,num_of_agents,num_iterations,mio,mio_sigma,num_of_repetitions,switch_agent_rate,switch_agent_sigma,radical_exposure_eta,truncate_at,epsilon,mark_stubborn_at,display_name,status,timestamp,audit_every_x_iterations
2d4f5510-d3fd-47b9-b2e1-ff68ec9fda80,REPULSIVE,100,10000,0.2,NULL,40,NULL,NULL,0.0,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1681558063496,250.0
cbcfef84-cff5-493a-b079-9d30f0eaa689,REPULSIVE,100,10000,0.2,NULL,40,NULL,NULL,0.344828,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1681558063496,250.0
236a5311-ff0a-447d-8f9a-6452c44ebbef,REPULSIVE,100,10000,0.2,NULL,40,NULL,NULL,0.689655,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1681558063496,250.0
eb6f1940-c6f9-46d5-b914-bc3a81add60a,REPULSIVE,100,10000,0.2,NULL,40,NULL,NULL,1.034483,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1681558063496,250.0
d9c8c9a5-9dbf-4279-95ec-7c42db13ae41,REPULSIVE,100,10000,0.2,NULL,40,NULL,NULL,1.37931,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1681558063496,250.0
c57c9487-4117-468c-a858-91e3fa83062b,REPULSIVE,100,10000,0.2,NULL,40,NULL,NULL,1.724138,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1681558063496,250.0
14a3ec60-e666-4fbb-adf5-29173028727d,REPULSIVE,100,10000,0.2,NULL,40,NULL,NULL,2.068966,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1681558063496,250.0
725a3182-8deb-4734-b067-665b25fc22f9,REPULSIVE,100,10000,0.2,NULL,40,NULL,NULL,2.413793,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1681558063496,250.0
387303af-5ff8-4140-bbb1-36a31cf22441,REPULSIVE,100,10000,0.2,NULL,40,NULL,NULL,2.758621,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1681558063496,250.0
adbb5b68-ef94-4804-969b-b353aacd5f18,REPULSIVE,100,10000,0.2,NULL,40,NULL,NULL,3.103448,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1681558063496,250.0
d58d1960-5a4d-412d-9b45-0619ea6220f7,REPULSIVE,100,10000,0.2,NULL,40,NULL,NULL,3.448276,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1681558063496,250.0
e6c04fe5-c4b3-4af6-9991-ed11464b53ff,REPULSIVE,100,10000,0.2,NULL,40,NULL,NULL,3.793103,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1681558063496,250.0
59e9b60b-6f3e-441c-afb9-8ac9a4fefd60,REPULSIVE,100,10000,0.2,NULL,40,NULL,NULL,4.137931,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1681558063496,250.0
d7949986-a18a-45cc-b8c4-ebaa3711b9e3,REPULSIVE,100,10000,0.2,NULL,40,NULL,NULL,4.482759,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1681558063496,250.0
92e0124f-11ff-4e62-8142-ffcd6b6808d0,REPULSIVE,100,10000,0.2,NULL,40,NULL,NULL,4.827586,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1681558063496,250.0
d0c3564c-32d4-4a23-90b2-6802151293f6,REPULSIVE,100,10000,0.2,NULL,40,NULL,NULL,5.172414,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1681558063496,250.0
dfa23e6c-2e76-4bfc-86e3-d1e62cc8a19a,REPULSIVE,100,10000,0.2,NULL,40,NULL,NULL,5.517241,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1681558063496,250.0
abca1d56-4215-4241-98f2-73893e7738ca,REPULSIVE,100,10000,0.2,NULL,40,NULL,NULL,5.862069,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1681558063496,250.0
c7702a9e-340c-43e8-ad62-25a6469d5e55,REPULSIVE,100,10000,0.2,NULL,40,NULL,NULL,6.206897,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1681558063496,250.0
e3393f23-cabe-46d5-ae94-87426f7c90f1,REPULSIVE,100,10000,0.2,NULL,40,NULL,NULL,6.551724,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1681558063496,250.0
ef12c02d-e55d-492a-9ffe-87b48dc01d43,REPULSIVE,100,10000,0.2,NULL,40,NULL,NULL,6.896552,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1681558063496,250.0
754e97dd-8e61-4bf4-bb8f-9577c5c5462a,REPULSIVE,100,10000,0.2,NULL,40,NULL,NULL,7.241379,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1681558063496,250.0
c6a58927-bcea-4c6a-a201-fb07fe57a6b1,REPULSIVE,100,10000,0.2,NULL,40,NULL,NULL,7.586207,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1681558063496,250.0
e31d5434-eadf-45b5-9011-45e42741ab3c,REPULSIVE,100,10000,0.2,NULL,40,NULL,NULL,7.931034,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1681558063496,250.0
a32e659c-2bc6-4f3f-bca6-461b06153059,REPULSIVE,100,10000,0.2,NULL,40,NULL,NULL,8.275862,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1681558063496,250.0
b0a36333-dfb7-48b4-9d26-e84aedf2dc50,REPULSIVE,100,10000,0.2,NULL,40,NULL,NULL,8.62069,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1681558063496,250.0
df2295bd-002c-4cf0-9279-b0e7b3cd968a,REPULSIVE,100,10000,0.2,NULL,40,NULL,NULL,8.965517,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1681558063496,250.0
8d9606cb-10b3-4d38-8b58-fdf3de9f16a4,REPULSIVE,100,10000,0.2,NULL,40,NULL,NULL,9.310345,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1681558063496,250.0
eb99ac3c-c617-4998-9349-345b2ab7c1d8,REPULSIVE,100,10000,0.2,NULL,40,NULL,NULL,9.655172,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1681558063496,250.0
